book_name,chapter_id,entry_id,date,sentence
FitS,c05,chc05_e11,November 24,"Near evening we finished and the Indian women took the hides and stretched them on the ground, holding them down with stakes."
FitS,c05,chc05_e11,November 24,I shall sleep well tonight.
FitS,c05,chc05_e11,November 24,"Never have I felt so worn out, not even after our terrible walk."
FitS,c05,chc05_e12,November 29,I have been so exhausted every evening that I have been remiss about writing in your pages.
FitS,c05,chc05_e12,November 29,I think the hardest thing to convey is how strange and different everything is.
FitS,c05,chc05_e12,November 29,"Although I always dreamed of a better life when we lived in Scotland, everything was safe and familiar."
FitS,c05,chc05_e12,November 29,In the morning we would do our chores.
FitS,c05,chc05_e12,November 29,"The boys would help Father in the fields and I would help Mother, cleaning, mending and, of course, cooking the large meals that the men needed to sustain them as they worked."
FitS,c05,chc05_e12,November 29,"I am trying to establish some sort of order in our days here, as I’m sure Mother would have wanted."
FitS,c05,chc05_e12,November 29,Father says that I am still a child and that I should go out and play.
FitS,c05,chc05_e12,November 29,What can he be thinking?
FitS,c05,chc05_e12,November 29,"It is up to me to make sure that this hut is clean, that the clothes are mended, that there is food to eat, and that Robbie is properly supervised."
FitS,c05,chc05_e12,November 29,And I also must think about Robbie’s education.
FitS,c05,chc05_e12,November 29,"I am sure Mother would want him to continue to study, just as I’m sure she would want me to continue to perfect the things she felt important."
FitS,c05,chc05_e12,November 29,At least when I write in these pages it is a chance for me to practise my penmanship and my writing skills.
FitS,c05,chc05_e12,November 29,"There are no books here outside of the Bible, and this is a great trial for me, and for James, who loves to read."
FitS,c05,chc05_e12,November 29,"Whenever Father went on one of his rare visits to town in the old country, he bought second-hand books for us, and every night we would take turns reading to one another."
FitS,c05,chc05_e12,November 29,"I suspect there were very few other families, poor tenant farmers, who behaved in such a way, but Mother never let us forget that she came from the gentry."
FitS,c05,chc05_e12,November 29,My favourite books were the poets.
FitS,c05,chc05_e12,November 29,"I have begun to read the Bible aloud at night, at least as a way to keep up our tradition."
FitS,c05,chc05_e12,November 29,Kate’s father is a sullen man who barely speaks a word.
FitS,c05,chc05_e12,November 29,"He sits quietly as I read, but I do not think he is listening or paying any attention."
FitS,c05,chc05_e12,November 29,"Kate, surprisingly enough, seems to like to be read to, although she would never admit such a thing."
FitS,c05,chc05_e12,November 29,Father says there might be trouble with provisions for the winter.
FitS,c05,chc05_e12,November 29,The weather has turned bitter and I can see he is worried about how we will survive.
FitS,c05,chc05_e12,November 29,Without Mother’s cheerful optimism and fearlessness it is harder for him not to doubt his decision to bring us all here.
FitS,c05,chc05_e13,November 30,A strange thing happened first thing this morning.
FitS,c05,chc05_e13,November 30,"When I took my long flannel nightdress off, tiny bright white lights shot off from it in every direction."
FitS,c05,chc05_e13,November 30,I was startled and gasped.
